省份,性别,年龄,金额
陕西,0,33,20081.37
上海,1,33,20081.37
甘肃,1,33,20081.37
广东,0,33,20081.37
辽宁,1,33,20081.37
江苏,1,33,20084.37
上海,1,33,20101.37
北京,0,33,20181.37
广东,1,33,20182.37
河南,1,33,20281.37
北京,1,33,20281.37
辽宁,1,33,20281.81
浙江,1,33,20371.87
内蒙古,0,33,20501
广西,1,33,20592.55
河南,0,33,20644.05
广东,1,33,20860.45
北京,0,33,21000
湖北,0,33,21000
北京,0,33,21000
北京,1,33,21004
浙江,0,33,21030.58
上海,1,33,21081.37
甘肃,1,33,21081.37
河南,1,33,21313
上海,0,33,21856.87
浙江,0,33,21881.37
广东,1,33,22000
湖北,1,33,22000
江西,0,33,22002
山东,1,33,22002
安徽,1,33,22003
四川,0,33,22048.82
上海,1,33,22115.86
四川,0,33,22432
云南,1,33,22605
北京,1,33,22783.37
山东,0,33,22898
北京,1,33,23040.68
上海,1,33,23935
甘肃,1,33,24002
广东,0,33,24010
北京,0,33,24016
北京,0,33,24024.41
江苏,1,33,24853
广东,1,33,24930
上海,0,33,25000
浙江,1,33,25000
河南,0,33,25001
北京,1,33,25001
福建,1,33,25001
辽宁,1,33,25001
四川,0,33,25040.68
上海,0,33,25040.68
福建,1,33,25081.37
北京,1,33,25085
辽宁,0,33,25089.51
天津,0,33,25800
上海,0,33,26000
广东,0,33,26000
河北,1,33,26015
黑龙江,0,33,26756.96
北京,1,33,27000
山东,0,33,27153.51
辽宁,0,33,27176.44
福建,1,33,28000
广东,1,33,28005
黑龙江,0,33,28081.37
江苏,0,33,28186.54
山东,1,33,29000
上海,0,33,29014.14
广东,1,33,29212
山东,1,33,29345.31
四川,0,33,29458.99
河北,1,33,29751.37
浙江,0,33,30000
上海,1,33,30000
湖北,1,33,30000
广东,0,33,30000
湖南,1,33,30000
浙江,1,33,30000
福建,1,33,30000
广西,0,33,30000
北京,0,33,30000
北京,1,33,30000
广东,0,33,30000
广东,0,33,30000
广东,1,33,30000
广东,0,33,30000
江苏,0,33,30000
广东,1,33,30000
北京,1,33,30000
安徽,0,33,30001
浙江,0,33,30001
山东,1,33,30001
山东,1,33,30002
江苏,0,33,30002
辽宁,0,33,30003
北京,1,33,30004
北京,1,33,30009
上海,0,33,30011
北京,0,33,30043.15
广东,1,33,30044.56
上海,1,33,30058.68
河南,1,33,30081.36
河南,0,33,30081.37
河北,1,33,30081.37
上海,1,33,30081.37
湖北,0,33,30081.37
北京,0,33,30081.37
上海,0,33,30081.37
北京,0,33,30081.37
山东,1,33,30083.37
上海,1,33,30085.37
浙江,1,33,30123
广东,1,33,30142
浙江,0,33,30239
黑龙江,0,33,30281.37
安徽,1,33,30285.37
辽宁,0,33,30400
湖北,1,33,30700
上海,1,33,31070.55
山东,1,33,31075.23
河北,1,33,31082.37
江苏,1,33,31133
山西,0,33,31458.59
湖北,1,33,31983.04
陕西,1,33,32111.37
江苏,0,33,32200
北京,1,33,32500
云南,1,33,32718
四川,1,33,32929
天津,1,33,33002
吉林,1,33,33043.12
广东,0,33,33116
内蒙古,0,33,33137.89
北京,1,33,33200.37
江苏,0,33,33722.06
广东,1,33,33782.55
上海,0,33,34000
重庆,1,33,34008
上海,0,33,35000
山东,1,33,35001
河南,0,33,35010
江苏,0,33,35040.68
湖北,1,33,35041
北京,0,33,35045.68
江苏,1,33,35081.37
北京,0,33,35081.37
浙江,0,33,35083.37
江苏,1,33,35124.05
四川,1,33,35900
吉林,0,33,35943.13
上海,1,33,35988
广东,0,33,36578
天津,0,33,36584.21
福建,1,33,36700
江西,0,33,37181.37
山西,1,33,38066
广东,1,33,38078.41
广东,0,33,38111.97
广东,0,33,38183.37
浙江,0,33,38806.51
江苏,1,33,38814.5
陕西,1,33,39000
广东,1,33,39061
江苏,0,33,39500
湖北,1,33,39671.25
北京,0,33,39818.5
广东,0,33,40000
广东,0,33,40000
新疆,1,33,40000
安徽,0,33,40000
上海,1,33,40000
北京,1,33,40000
广西,0,33,40000
江苏,1,33,40000
福建,0,33,40000
山东,0,33,40000
辽宁,1,33,40000
福建,0,33,40000
湖北,0,33,40000
江苏,1,33,40000
浙江,1,33,40000
安徽,0,33,40000
北京,0,33,40000
上海,1,33,40000
北京,0,33,40000
四川,0,33,40000
广东,1,33,40000
湖南,1,33,40000
湖北,1,33,40000
内蒙古,1,33,40000
江苏,0,33,40000
青海,0,33,40000
湖北,1,33,40000
辽宁,0,33,40000
四川,1,33,40001
浙江,1,33,40001
江苏,0,33,40001
江苏,0,33,40001
四川,0,33,40001
上海,1,33,40001
四川,0,33,40002
江苏,0,33,40002
云南,0,33,40002
四川,0,33,40002
江苏,1,33,40002
山东,0,33,40002
江苏,0,33,40003
江西,0,33,40003
广东,0,33,40004
辽宁,0,33,40004
四川,1,33,40005
广东,0,33,40005
湖北,1,33,40005
陕西,0,33,40006
浙江,1,33,40006
江苏,1,33,40007
辽宁,0,33,40007
福建,0,33,40008
浙江,1,33,40008
江苏,0,33,40009
河南,1,33,40009
河北,1,33,40009
北京,1,33,40012
广东,1,33,40012
湖北,1,33,40013
贵州,1,33,40013
四川,1,33,40014
广东,1,33,40017
陕西,1,33,40018
山东,0,33,40040.68
北京,1,33,40053
辽宁,0,33,40080
上海,0,33,40081.37
吉林,1,33,40084.37
安徽,1,33,40084.37
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
上海,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
广东,1,33,40087.12
广东,0,33,40087.12
广东,0,33,40087.12
广东,1,33,40087.12
广东,1,33,40088.12
广东,1,33,40088.12
山东,0,33,40089.37
广东,0,33,40091.12
河南,1,33,40110.37
吉林,1,33,40124.93
上海,0,33,40173.28
陕西,0,33,40224.93
广东,1,33,40287.56
吉林,1,33,40502
河南,1,33,40518.12
广东,0,33,40887.93
云南,0,33,41001
北京,1,33,41003
广西,1,33,41081.37
福建,0,33,41882.5
四川,1,33,42001
广东,0,33,42001
吉林,0,33,42003
湖北,1,33,42119.37
江苏,0,33,42521.95
北京,0,33,42522.92
江苏,1,33,43043
北京,1,33,43404
重庆,1,33,43600
湖北,0,33,43671.61
江苏,1,33,43959.85
辽宁,0,33,44000
河北,1,33,44008
四川,0,33,44030.58
广东,1,33,44103.39
福建,1,33,44401
江苏,1,33,45000
广东,1,33,45000
北京,1,33,45005
陕西,0,33,45006
江苏,1,33,45081.37
江苏,1,33,45100
吉林,0,33,45582.37
河北,0,33,45700
上海,1,33,45740
山东,1,33,46001
河南,0,33,46009
上海,1,33,47002
安徽,0,33,47817
四川,1,33,47887.37
北京,0,33,47945.37
江苏,0,33,48000
天津,1,33,48621.92
辽宁,1,33,48862.14
山东,1,33,48999
河北,0,33,49001
福建,1,33,49293.39
江苏,0,33,49511
重庆,1,33,50000
江苏,0,33,50000
河北,1,33,50000
辽宁,0,33,50000
北京,1,33,50000
安徽,1,33,50000
江苏,1,33,50000
福建,1,33,50000
山东,0,33,50000
河南,1,33,50000
福建,0,33,50000
安徽,0,33,50000
北京,0,33,50000
江苏,1,33,50001
四川,0,33,50001
湖北,1,33,50002
河北,0,33,50002
福建,0,33,50003
辽宁,0,33,50004
上海,1,33,50006
湖南,1,33,50006
广东,1,33,50006
江苏,1,33,50007
海南,1,33,50028
浙江,1,33,50040.68
江西,1,33,50043.56
上海,0,33,50081.37
江西,0,33,50082.37
北京,1,33,50100
湖北,1,33,50119
湖北,1,33,50125.37
陕西,1,33,50184.37
湖北,1,33,50207
北京,0,33,50598.63
山东,1,33,51183.46
河南,0,33,51281.37
安徽,1,33,51412
江西,0,33,51900
贵州,0,33,52000
辽宁,0,33,52001
江苏,1,33,52024.41
安徽,1,33,52081
广东,0,33,52124.93
江苏,1,33,52203.1
广东,0,33,52530.54
江苏,1,33,52643.56
江苏,1,33,52725.02
广东,1,33,52832.62
辽宁,1,33,52872
甘肃,1,33,53500
山东,1,33,53697.4
安徽,0,33,54005.53
北京,1,33,54029
河北,0,33,54081.37
湖北,0,33,54082.37
安徽,1,33,54217.21
河北,1,33,54277
江苏,1,33,54413.85
江苏,1,33,54598.14
江苏,1,33,54881.37
广东,0,33,55000
广东,1,33,55002
上海,1,33,55007
广东,0,33,55021.78
江苏,0,33,55081.37
四川,0,33,55081.37
山东,1,33,55081.37
广东,1,33,55083.37
江苏,1,33,55084.37
黑龙江,1,33,55086.53
江苏,0,33,55124.93
广东,1,33,55127.8
陕西,1,33,55208
浙江,1,33,55640
浙江,1,33,55681.37
安徽,0,33,55982.37
广东,1,33,56087.12
广东,0,33,56087.12
山东,1,33,56306
四川,1,33,57000
上海,0,33,57003
辽宁,1,33,57034.95
黑龙江,0,33,57040.68
河北,0,33,57100
北京,1,33,57461.14
安徽,1,33,57611.86
山东,0,33,57831.48
河北,1,33,59304.04
黑龙江,1,33,60000
四川,1,33,60000
山东,1,33,60000
山东,1,33,60000
浙江,1,33,60000
河北,0,33,60000
上海,1,33,60000
重庆,0,33,60000
河北,1,33,60000
上海,0,33,60000
上海,0,33,60000
广东,0,33,60000
辽宁,0,33,60000
河北,0,33,60000
上海,1,33,60001
黑龙江,1,33,60001
山东,0,33,60001
江苏,1,33,60002
重庆,0,33,60002
四川,0,33,60002
广东,1,33,60003
湖南,0,33,60003
吉林,0,33,60004
上海,1,33,60004
江苏,0,33,60005
广东,0,33,60007
辽宁,1,33,60008
河南,1,33,60008
江苏,1,33,60009
上海,1,33,60011
上海,0,33,60014
河北,1,33,60019
江苏,0,33,60081.37
四川,0,33,60081.37
上海,1,33,60081.37
辽宁,0,33,60081.37
陕西,0,33,60081.37
四川,0,33,60082.37
广东,0,33,60087.12
广东,0,33,60087.12
上海,1,33,60108.88
广东,1,33,60130.68
湖北,0,33,60162.67
广东,1,33,60168.49
湖北,1,33,60193
湖北,1,33,60349.31
黑龙江,0,33,60581.37
江苏,1,33,60837.21
上海,0,33,61000
山东,1,33,61001
广东,0,33,61001
广西,0,33,61085.37
广东,0,33,62200
江苏,1,33,62207
上海,1,33,63000
浙江,1,33,63068
上海,1,33,63986.79
广东,1,33,64000
广西,0,33,64002
广东,1,33,64081.36
广东,1,33,64098.22
四川,1,33,64100
北京,1,33,64531.21
吉林,1,33,64680.18
上海,0,33,64812
湖北,1,33,64900
北京,0,33,65013
广东,1,33,65040.68
四川,0,33,65081.37
广东,1,33,65785
广东,1,33,65981.37
云南,0,33,66000
湖北,0,33,66040.68
广东,1,33,66202
广东,1,33,66387.12
河南,0,33,66581.37
北京,0,33,67101.13
江苏,0,33,67102
四川,1,33,67388
广东,1,33,67472
广东,1,33,67500
湖南,1,33,67798
湖南,1,33,67807
广东,0,33,68025.41
江苏,1,33,68140.68
山东,0,33,68244
湖南,1,33,68250.67
辽宁,1,33,69022.3
河北,1,33,69685.37
陕西,1,33,70000
上海,0,33,70000
广东,0,33,70000
北京,1,33,70030
北京,1,33,70081.37
山东,0,33,70081.37
山东,0,33,70081.37
陕西,1,33,70081.37
北京,1,33,70086.37
广东,0,33,70088.12
广东,0,33,70124.93
河北,1,33,70182.37
福建,1,33,70424.93
浙江,1,33,71000
河南,1,33,71085.37
广东,1,33,71762.14
上海,0,33,72012
上海,0,33,72081.37
山东,0,33,72300.3
黑龙江,0,33,73000
广东,0,33,73087.12
广东,1,33,73281.37
湖南,0,33,73415.29
江苏,0,33,73997.89
江苏,1,33,74587.89
北京,1,33,74688.09
广东,1,33,75905
辽宁,0,33,76003
内蒙古,0,33,76010
广东,0,33,77005
江苏,1,33,77084.37
山东,1,33,77252.18
山东,1,33,77301
上海,1,33,77625.64
福建,1,33,78000
山东,1,33,78003
福建,1,33,78502
陕西,1,33,78544.51
陕西,1,33,80000
江苏,0,33,80000
北京,1,33,80000
上海,0,33,80000
黑龙江,0,33,80000
北京,1,33,80000
上海,1,33,80000
上海,0,33,80000
山东,1,33,80001
湖北,1,33,80001
山西,0,33,80003
江苏,1,33,80003
湖北,1,33,80004
湖南,0,33,80005
北京,1,33,80005
浙江,0,33,80014
四川,1,33,80017
新疆,1,33,80026
北京,0,33,80037
江苏,0,33,80043.56
江苏,0,33,80081.37
广东,0,33,80081.37
湖北,0,33,80081.37
辽宁,1,33,80081.37
黑龙江,1,33,80082.37
四川,0,33,80118
广东,0,33,80174.25
广东,0,33,80174.25
广东,1,33,80174.25
浙江,0,33,80210.81
山东,1,33,80226.83
北京,0,33,80432.69
福建,1,33,80826.85
北京,1,33,80900
江苏,0,33,81001
黑龙江,1,33,82011
河南,1,33,82856.6
江苏,1,33,83351.34
北京,0,33,83619.27
山东,1,33,84001
内蒙古,1,33,84478
广东,0,33,84642.37
广东,1,33,85000
广东,1,33,85000
贵州,1,33,85101
河北,0,33,86000
福建,1,33,86001
江苏,1,33,86895.37
河南,1,33,88091.6
上海,1,33,88212.34
江苏,0,33,88521.58
广东,1,33,89083
甘肃,0,33,89183.37
湖北,0,33,89781.37
黑龙江,1,33,90000
黑龙江,1,33,90000
湖北,0,33,90000
北京,0,33,90000
上海,0,33,90005
广东,1,33,90005
天津,1,33,90016
河北,1,33,90025
浙江,1,33,90034.23
上海,0,33,90081.37
广东,1,33,90088.12
江苏,0,33,90100
安徽,0,33,90103.15
广东,1,33,90174.24
广东,1,33,90268.49
福建,1,33,90671.11
四川,1,33,91281
上海,0,33,91527.43
陕西,1,33,91600
江苏,1,33,92553
山西,0,33,92981.37
湖北,1,33,93502
湖南,1,33,94025
广东,1,33,94600
福建,1,33,94910.37
北京,0,33,95000
辽宁,1,33,95000
北京,0,33,95000
浙江,0,33,95491.37
河北,1,33,95607.78
,1,33,96005
山东,1,33,98377
上海,0,33,98507.3
安徽,0,33,98800
江苏,0,33,99081.37
辽宁,1,33,99300.95
吉林,1,33,99681.37
四川,1,33,99910
上海,0,33,100000
江苏,0,33,100000
海南,1,33,100000
广东,0,33,100000
浙江,1,33,100000
北京,1,33,100000
河南,0,33,100000
上海,0,33,100000
福建,0,33,100000
上海,1,33,100000
江苏,0,33,100000
安徽,1,33,100000
广东,0,33,100000
山东,0,33,100000
北京,0,33,100000
江西,1,33,100000
湖北,0,33,100000
四川,0,33,100000
广东,0,33,100000
浙江,0,33,100000
四川,0,33,100000
广东,1,33,100000
安徽,0,33,100000
四川,1,33,100000
北京,1,33,100000
上海,0,33,100000
广东,0,33,100001
安徽,0,33,100001
四川,1,33,100001
辽宁,0,33,100001
广东,1,33,100001
吉林,0,33,100001
北京,0,33,100001
湖北,1,33,100001
四川,1,33,100001
黑龙江,1,33,100002
河南,1,33,100002
天津,0,33,100002
上海,0,33,100002
广东,1,33,100002
四川,1,33,100002
浙江,1,33,100003
北京,1,33,100003
湖北,0,33,100003
四川,1,33,100004
江西,1,33,100004
湖南,0,33,100005
上海,1,33,100005
辽宁,1,33,100006
上海,0,33,100006
江苏,0,33,100008
内蒙古,1,33,100009
陕西,0,33,100010
内蒙古,1,33,100011
上海,0,33,100012
黑龙江,0,33,100012
江西,1,33,100012
四川,1,33,100020
广东,0,33,100024
上海,1,33,100026
江苏,0,33,100081.37
广东,1,33,100087.12
上海,1,33,100106
北京,1,33,100161.74
广东,0,33,100168.49
浙江,1,33,100168.49
四川,0,33,100255.62
广东,1,33,100255.62
四川,0,33,100325.37
广东,0,33,100543.56
黑龙江,0,33,100577.44
辽宁,0,33,100930.88
广东,1,33,101012
河南,1,33,101028
四川,1,33,101081.37
天津,0,33,101509
江苏,0,33,102014.32
四川,1,33,103007
山西,0,33,103009.18
北京,1,33,103903
安徽,1,33,104081.37
广东,1,33,104549.64
江西,0,33,104679.78
吉林,1,33,104809.16
重庆,1,33,105006
北京,0,33,105102
湖南,1,33,106302
重庆,0,33,108000
四川,0,33,109250
湖北,1,33,109878.37
重庆,0,33,109927.45
山东,1,33,110000
江西,0,33,110000
江苏,0,33,110000
黑龙江,0,33,110000
北京,0,33,110000
北京,0,33,110000
上海,1,33,110005
上海,1,33,110018
吉林,1,33,110100
北京,0,33,110100
广东,1,33,110123.52
内蒙古,1,33,111004
浙江,0,33,112083.37
陕西,1,33,112086.23
山东,1,33,112118.17
陕西,1,33,112469.63
广东,0,33,112700
湖北,0,33,113000
辽宁,0,33,113302.37
浙江,0,33,114162.74
新疆,0,33,114665.88
北京,0,33,114890
辽宁,1,33,115000
湖北,0,33,115000
北京,0,33,115001
江苏,1,33,115064
吉林,0,33,115081.37
上海,1,33,115608.18
江苏,1,33,116682.37
广东,1,33,118469
四川,1,33,119000
北京,1,33,119383.37
北京,0,33,119559.37
上海,1,33,120000
湖北,1,33,120003
四川,0,33,120004
浙江,1,33,120008
天津,1,33,120058
福建,1,33,120081.37
上海,0,33,120081.37
福建,1,33,120081.37
江西,1,33,120081.37
四川,1,33,120082.37
河南,1,33,120083.37
四川,0,33,120132.45
江西,0,33,120181.37
云南,1,33,120200
北京,0,33,120400
北京,1,33,120500.59
江苏,1,33,121000
辽宁,1,33,121086.37
北京,1,33,121710.06
辽宁,0,33,122000
北京,1,33,122946
上海,1,33,124500
上海,1,33,124731.09
广东,1,33,124834.8
浙江,0,33,125081.37
辽宁,0,33,125081.37
北京,0,33,125084.37
北京,1,33,125152.88
广东,1,33,126470.47
河南,1,33,126601
江苏,0,33,127682.08
山东,0,33,128181.37
浙江,1,33,130000
辽宁,0,33,130000
四川,1,33,130000
四川,0,33,130009
上海,1,33,130011
广东,1,33,130047.56
北京,0,33,130081.37
浙江,0,33,130081.37
浙江,0,33,130100
上海,0,33,130100.37
江苏,1,33,130142.37
广东,0,33,130168.49
山东,1,33,130182
上海,0,33,130214
江西,1,33,130309.76
北京,1,33,130379.78
浙江,1,33,130500.12
上海,0,33,131000
北京,0,33,131103.37
上海,1,33,131107.1
河南,0,33,131212.44
广东,0,33,131629
四川,0,33,132081.37
江苏,0,33,132468.74
上海,0,33,133003
上海,1,33,133520.17
广东,1,33,134174.12
江苏,1,33,135003
黑龙江,0,33,135036
江苏,1,33,135409.37
广东,1,33,136000
江苏,1,33,136082.37
江苏,1,33,137820
湖北,0,33,139003
广西,1,33,139303.13
广东,1,33,139999
四川,1,33,140001
河南,0,33,140003
安徽,1,33,140005
福建,0,33,140011
四川,0,33,140046.56
重庆,1,33,140081.37
北京,0,33,140081.37
江苏,1,33,140101
北京,0,33,141239.04
江苏,1,33,142000
北京,1,33,142010
吉林,1,33,142784.44
辽宁,0,33,143002
山东,1,33,144000
江苏,1,33,144510.32
北京,0,33,144971.3
辽宁,0,33,145001
湖北,1,33,145551.99
陕西,0,33,145581.37
山东,1,33,145610.51
广东,1,33,147062
山东,0,33,149526.61
河北,1,33,150000
上海,0,33,150000
上海,1,33,150000
江苏,0,33,150000
上海,0,33,150002
山东,1,33,150003
山东,1,33,150008
山东,1,33,150081.37
广西,0,33,150380
湖北,0,33,150458.63
上海,0,33,150499
山东,1,33,150944.34
重庆,1,33,152080
福建,1,33,152998.74
北京,1,33,155000
安徽,0,33,156001
河南,1,33,156022.95
重庆,1,33,157881.37
甘肃,1,33,158165
北京,1,33,158368.04
湖北,0,33,159102
山东,1,33,159584.2
北京,0,33,159908
重庆,0,33,160000
安徽,1,33,160001
福建,1,33,160001
湖北,0,33,160002
陕西,0,33,160004
江苏,1,33,160035
浙江,0,33,160081.37
江苏,0,33,160081.37
上海,0,33,160307.87
北京,0,33,160684.37
北京,0,33,161121.27
内蒙古,0,33,161151.28
江苏,0,33,162100
湖北,0,33,162162.74
江苏,1,33,164881.37
上海,0,33,164982.37
湖北,1,33,165000
北京,0,33,165081.37
山东,1,33,165104
北京,0,33,165146
安徽,0,33,165501
辽宁,0,33,166430.68
黑龙江,0,33,166500
上海,0,33,166500
上海,0,33,167581.37
广东,1,33,169930.44
辽宁,0,33,170000
广东,0,33,170000
福建,1,33,170003
四川,1,33,170010
河北,1,33,170015
浙江,1,33,170081.37
江苏,1,33,170202.37
辽宁,1,33,170383.55
河北,0,33,171560.31
福建,0,33,172540.63
山东,1,33,172971
北京,0,33,173060.27
山西,0,33,174881.37
内蒙古,0,33,174980.55
江苏,0,33,176544.38
广东,1,33,176775.49
陕西,1,33,176888.97
江苏,1,33,177790.38
江苏,1,33,178025
江苏,1,33,180000
北京,0,33,180000
湖北,1,33,180002
北京,0,33,180005
北京,1,33,180036
北京,1,33,180081.37
上海,0,33,180181.37
吉林,1,33,180799.1
广东,1,33,181271.04
山东,1,33,181340.37
河北,0,33,181800
黑龙江,1,33,182085
江苏,0,33,182418.79
河北,0,33,184685.37
北京,0,33,185000
山东,0,33,185081.37
江苏,0,33,185100
江苏,1,33,186970
福建,1,33,188906.1
浙江,1,33,189000
湖北,0,33,190000
重庆,1,33,190000
吉林,1,33,190081.37
山东,0,33,190081.37
山东,0,33,190806.75
上海,0,33,191183.84
广东,1,33,192041
广东,1,33,192045
新疆,1,33,192215
重庆,0,33,194006.89
江苏,0,33,195124.93
吉林,0,33,197083.37
湖南,0,33,198796.37
四川,1,33,199952.37
广西,0,33,200000
广东,1,33,200000
北京,0,33,200000
天津,0,33,200000
浙江,1,33,200000
湖北,0,33,200000
江苏,0,33,200000
北京,1,33,200001
辽宁,1,33,200001
北京,1,33,200001
北京,0,33,200001
黑龙江,1,33,200002
重庆,1,33,200002
内蒙古,1,33,200002
四川,0,33,200002
福建,1,33,200003
四川,1,33,200003
天津,0,33,200009
上海,1,33,200011
江苏,0,33,200013
重庆,1,33,200017
浙江,1,33,200023
河北,0,33,200034
上海,1,33,200050
上海,1,33,200094
四川,1,33,200302
广东,0,33,200435.62
广东,0,33,201000
内蒙古,1,33,204590.35
北京,0,33,204614
山东,1,33,204655.06
广东,0,33,204686.37
湖北,1,33,205399.29
辽宁,0,33,205513
北京,0,33,205881.37
广东,1,33,205915
江苏,0,33,207242.37
安徽,0,33,207250.86
天津,1,33,207837.42
北京,0,33,208047.29
北京,0,33,209169.82
广东,1,33,210000
云南,0,33,210000
北京,0,33,210000
辽宁,1,33,210001
上海,0,33,210045.68
上海,0,33,211082.37
重庆,1,33,212576.19
广东,1,33,212680
陕西,1,33,213084.37
上海,0,33,213252.45
山东,1,33,214500
浙江,1,33,215009
上海,1,33,215081.37
辽宁,0,33,215255.62
北京,0,33,216000
上海,0,33,216091.49
山东,1,33,217081.37
湖南,1,33,217533
北京,0,33,217866.02
广西,1,33,220003
四川,0,33,220009
广东,0,33,220011
广东,1,33,220028
广东,0,33,220081.37
广东,1,33,220087.12
广东,1,33,220210
山东,1,33,220516.99
江西,1,33,221743
安徽,1,33,222902
河南,0,33,223081.37
江苏,0,33,223217.57
上海,0,33,224966.88
广东,1,33,225628.79
河北,1,33,226889.37
北京,0,33,227558.85
陕西,0,33,230011
上海,0,33,231470.37
北京,1,33,233906
北京,1,33,234566.73
北京,0,33,235066
上海,1,33,235076
吉林,1,33,237005
河北,0,33,239861.61
安徽,0,33,240000
安徽,0,33,240000
云南,0,33,240011
广东,0,33,240287.56
江苏,0,33,240306.75
福建,0,33,240473.43
北京,0,33,241064.4
福建,0,33,245333.64
北京,0,33,246068
广东,1,33,246298.37
山西,0,33,246756.78
江苏,0,33,246970
重庆,0,33,247130.68
上海,0,33,247663.27
广东,0,33,249200
广东,1,33,249728
辽宁,1,33,250000
广东,1,33,250000
吉林,1,33,250003
北京,0,33,250018
上海,1,33,250473.42
上海,0,33,250681.37
江苏,0,33,251116
广西,1,33,251299.18
湖南,1,33,252229.37
上海,1,33,255207
北京,1,33,255937.94
四川,1,33,257000
北京,0,33,257355.37
北京,0,33,258540
北京,0,33,259081.37
江苏,1,33,260013
福建,1,33,260081.37
上海,0,33,260268.62
山西,1,33,260526.01
上海,1,33,260766.38
上海,0,33,261158.28
四川,0,33,261506.56
四川,0,33,262187.41
河北,0,33,264081.37
陕西,1,33,265000
宁夏,1,33,265000
江苏,0,33,265275.88
天津,0,33,265954.41
黑龙江,0,33,268966.89
河南,1,33,269500
安徽,0,33,270000
