,MOBILEAREA,性别,年龄,金额,谷歌地图经度,谷歌地图纬度
25044,广东 深圳市,男,31,20000,114.0595443,22.54283882
25050,广东 深圳市,男,31,20000,114.0595443,22.54283882
25051,广东 深圳市,女,31,20000,114.0595443,22.54283882
25041,广东 深圳市,男,30,20000,114.0595443,22.54283882
25045,广东 深圳市,女,30,20000,114.0595443,22.54283882
25038,广东 深圳市,男,29,20000,114.0595443,22.54283882
25043,广东 深圳市,女,29,20000,114.0595443,22.54283882
25048,广东 深圳市,女,29,20000,114.0595443,22.54283882
25036,广东 深圳市,男,28,20000,114.0595443,22.54283882
25068,广东 深圳市,男,28,20000,114.0595443,22.54283882
25070,广东 深圳市,女,28,20000,114.0595443,22.54283882
25055,广东 深圳市,女,27,20000,114.0595443,22.54283882
25035,广东 深圳市,女,26,20000,114.0595443,22.54283882
25066,广东 深圳市,男,26,20000,114.0595443,22.54283882
25073,广东 深圳市,女,26,20000,114.0595443,22.54283882
25046,广东 深圳市,女,25,20000,114.0595443,22.54283882
25047,广东 深圳市,男,25,20000,114.0595443,22.54283882
25049,广东 深圳市,男,23,20000,114.0595443,22.54283882
25061,广东 深圳市,女,23,20000,114.0595443,22.54283882
31940,广东 中山市,男,47,20000,113.3925951,22.51592747
31943,广东 中山市,男,44,20000,113.3925951,22.51592747
31944,广东 中山市,女,39,20000,113.3925951,22.51592747
31942,广东 中山市,男,38,20000,113.3925951,22.51592747
31945,广东 中山市,男,33,20000,113.3925951,22.51592747
31941,广东 中山市,男,31,20000,113.3925951,22.51592747
24122,广东 珠海市,男,41,20000,113.5766895,22.27073013
24119,广东 珠海市,男,40,20000,113.5766895,22.27073013
24117,广东 珠海市,女,30,20000,113.5766895,22.27073013
24121,广东 珠海市,男,30,20000,113.5766895,22.27073013
24118,广东 珠海市,男,27,20000,113.5766895,22.27073013
24120,广东 珠海市,男,25,20000,113.5766895,22.27073013
47436,云南 西双版纳傣族自治州,男,37,20000,100.79738459999999,22.00752279
47435,云南 西双版纳傣族自治州,男,27,20000,100.79738459999999,22.00752279
22858,广西 钦州市,男,33,20000,108.6542939,21.9796924
23953,广东 茂名市,男,56,20000,110.92522350000002,21.66327672
23954,广东 茂名市,男,43,20000,110.92522350000002,21.66327672
23952,广东 茂名市,男,25,20000,110.92522350000002,21.66327672
24262,广东 湛江市,女,49,20000,110.35894499999999,21.2712438
24263,广东 湛江市,女,35,20000,110.35894499999999,21.2712438
24264,广东 湛江市,女,27,20000,110.35894499999999,21.2712438
10854,海南 海口市,女,29,20000,110.19987490000001,20.04428146
14377,河南 焦作市,男,24,19999,113.24202450000001,35.21555618
45325,北京,女,28,19992,116.4071592,39.90467168
9875,湖北 武汉市,女,38,19991,114.30523059999999,30.59274732
50736,上海,男,28,19977,121.47369990000001,31.23039505
16135,河北 石家庄市,男,26,19953,114.5143068,38.04280433
45326,北京,男,36,19950,116.4071592,39.90467168
39321,四川 达州市,男,25,19941,107.4679175,31.20867099
11108,浙江 金华市,男,32,19921,119.64758059999998,29.07809702
6682,福建 厦门市,女,26,19904,118.0894498,24.47955948
36329,山东 威海市,女,28,19902,122.12172240000001,37.51341395
25084,广东 深圳市,男,26,19902,114.0595443,22.54283882
21899,江苏 南京市,男,36,19900,118.7964668,32.05838984
50738,上海,男,27,19900,121.47369990000001,31.23039505
50737,上海,男,25,19900,121.47369990000001,31.23039505
41139,四川 德阳市,女,21,19900,104.3978915,31.12681617
11522,浙江 湖州市,女,23,19900,120.08802720000001,30.89310475
45327,北京,男,52,19881,116.4071592,39.90467168
45328,北京,男,31,19881,116.4071592,39.90467168
41140,四川 德阳市,男,44,19881,104.3978915,31.12681617
40470,四川 成都市,女,28,19881,104.064766,30.57016295
1185,陕西 西安市,女,36,19853,108.9398472,34.34120165
5238,福建 福州市,女,29,19844,119.29645990000002,26.07417345
15224,河南 安阳市,女,26,19822,114.39307409999999,36.09775433
40471,四川 成都市,男,30,19812,104.064766,30.57016295
21900,江苏 南京市,女,20,19808,118.7964668,32.05838984
50739,上海,男,23,19801,121.47369990000001,31.23039505
46941,内蒙古 赤峰市,男,30,19800,118.8889867,42.25846558
10732,湖北 十堰市,男,28,19773,110.798014,32.62914214
5239,福建 福州市,男,26,19754,119.29645990000002,26.07417345
12206,浙江 杭州市,女,25,19744,120.1551537,30.27414837
1186,陕西 西安市,女,22,19741,108.9398472,34.34120165
16386,河北 沧州市,女,47,19703,116.8387311,38.30429629
13881,河南 郑州市,女,25,19700,113.62491840000001,34.74723141
38074,安徽 合肥市,女,31,19700,117.2290159,31.82052309
34495,山东 烟台市,男,31,19680,121.4480162,37.46351347
8495,湖北 黄石市,男,26,19653,115.0389078,30.19940602
50740,上海,男,27,19638,121.47369990000001,31.23039505
11713,浙江 温州市,女,21,19620,120.6993872,27.99483592
16387,河北 沧州市,男,24,19600,116.8387311,38.30429629
18596,江苏 苏州市,男,30,19589,120.58319009999998,31.29832743
1187,陕西 西安市,男,33,19561,108.9398472,34.34120165
15629,河北 邯郸市,女,31,19531,114.5391973,36.62555513
15550,河南 三门峡市,男,34,19524,111.20032990000001,34.77252919
13882,河南 郑州市,女,26,19522,113.62491840000001,34.74723141
45329,北京,女,34,19510,116.4071592,39.90467168
18597,江苏 苏州市,男,27,19504,120.58319009999998,31.29832743
3125,辽宁 沈阳市,女,42,19501,123.43237409999999,41.80557847
3126,辽宁 沈阳市,男,30,19501,123.43237409999999,41.80557847
12207,浙江 杭州市,男,25,19501,120.1551537,30.27414837
36147,山东 日照市,男,39,19500,119.5272105,35.41646563
9876,湖北 武汉市,女,37,19500,114.30523059999999,30.59274732
6683,福建 厦门市,男,29,19500,118.0894498,24.47955948
14608,河南 洛阳市,男,23,19496,112.4536024,34.61816305
5240,福建 福州市,男,24,19472,119.29645990000002,26.07417345
740,黑龙江 伊春市,男,41,19439,128.8405507,47.72741313
45330,北京,男,25,19410,116.4071592,39.90467168
7696,湖南 长沙市,男,29,19405,112.9388158,28.22787847
4667,西藏 林芝市,男,31,19400,94.3615485,29.64894594
38996,天津,男,24,19392,117.1994124,39.08498159
50741,上海,男,41,19384,121.47369990000001,31.23039505
32334,广东 东莞市,男,26,19377,113.75180309999999,23.02066519
39651,四川 眉山市,男,26,19371,103.8485064,30.07566789
2136,重庆,男,23,19359,106.55074450000001,29.56470494
13229,浙江 台州市,女,22,19333,121.42056969999999,28.6560505
35571,山东 济南市,男,33,19311,116.9948952,36.66526101
5241,福建 福州市,男,25,19301,119.29645990000002,26.07417345
9877,湖北 武汉市,男,27,19300,114.30523059999999,30.59274732
34749,山东 潍坊市,男,30,19290,119.1617636,36.70687907
7697,湖南 长沙市,女,44,19260,112.9388158,28.22787847
1188,陕西 西安市,男,34,19256,108.9398472,34.34120165
18097,江苏 镇江市,男,45,19220,119.42499550000001,32.18960195
45331,北京,女,26,19210,116.4071592,39.90467168
5242,福建 福州市,男,28,19210,119.29645990000002,26.07417345
4061,辽宁 大连市,女,27,19204,121.6147485,38.913680299999996
9878,湖北 武汉市,男,22,19186,114.30523059999999,30.59274732
45332,北京,男,28,19153,116.4071592,39.90467168
35572,山东 济南市,男,26,19135,116.9948952,36.66526101
16136,河北 石家庄市,女,33,19120,114.5143068,38.04280433
45333,北京,男,40,19116,116.4071592,39.90467168
43,黑龙江 黑河市,男,38,19110,127.52861670000001,50.24509309
8989,湖北 荆州市,女,29,19102,112.24066840000002,30.33486095
4062,辽宁 大连市,男,67,19100,121.6147485,38.913680299999996
1189,陕西 西安市,女,32,19100,108.9398472,34.34120165
33895,山东 青岛市,女,29,19097,120.3829588,36.06625251
14499,河南 漯河市,男,33,19090,114.0167854,33.58145814
30357,广东 广州市,男,35,19086,113.26435,23.12906597
16137,河北 石家庄市,女,22,19078,114.5143068,38.04280433
25085,广东 深圳市,女,25,19076,114.0595443,22.54283882
39549,四川 绵阳市,男,27,19074,104.6795801,31.46754919
5947,福建 泉州市,男,38,19066,118.6758514,24.87388355
2137,重庆,男,45,19061,106.55074450000001,29.56470494
38635,宁夏 吴忠市,女,26,19060,106.19879569999999,37.99756114
9879,湖北 武汉市,男,25,19051,114.30523059999999,30.59274732
47918,云南 怒江傈僳族自治州,男,29,19048,98.85667421,25.81772765
20152,江苏 徐州市,男,59,19047,117.2857488,34.20439459
50742,上海,女,25,19046,121.47369990000001,31.23039505
6684,福建 厦门市,男,31,19045,118.0894498,24.47955948
45334,北京,男,35,19044,116.4071592,39.90467168
2138,重庆,女,31,19043,106.55074450000001,29.56470494
8990,湖北 荆州市,女,28,19042,112.24066840000002,30.33486095
39550,四川 绵阳市,男,27,19041,104.6795801,31.46754919
33896,山东 青岛市,男,31,19038,120.3829588,36.06625251
10538,湖北 宜昌市,男,28,19031,111.28640759999999,30.69184705
50743,上海,男,43,19026,121.47369990000001,31.23039505
3127,辽宁 沈阳市,女,25,19022,123.43237409999999,41.80557847
25086,广东 深圳市,女,25,19021,114.0595443,22.54283882
24265,广东 湛江市,男,29,19020,110.35894499999999,21.2712438
50744,上海,男,30,19015,121.47369990000001,31.23039505
18598,江苏 苏州市,男,46,19013,120.58319009999998,31.29832743
45335,北京,女,36,19012,116.4071592,39.90467168
45336,北京,男,36,19010,116.4071592,39.90467168
31946,广东 中山市,男,31,19010,113.3925951,22.51592747
4562,贵州 贵阳市,男,25,19006,106.630243,26.646988
10539,湖北 宜昌市,男,33,19004,111.28640759999999,30.69184705
9880,湖北 武汉市,女,22,19004,114.30523059999999,30.59274732
30358,广东 广州市,男,23,19003,113.26435,23.12906597
13403,河南 驻马店市,男,26,19002,114.02294979999999,33.01145245
11523,浙江 湖州市,男,33,19002,120.08802720000001,30.89310475
9881,湖北 武汉市,女,31,19001,114.30523059999999,30.59274732
30359,广东 广州市,男,25,19001,113.26435,23.12906597
25087,广东 深圳市,男,25,19001,114.0595443,22.54283882
42259,吉林 吉林市,女,31,19000,126.54947879999999,43.83776802
41760,吉林 长春市,男,24,19000,125.32353710000001,43.81604546
34750,山东 潍坊市,女,33,19000,119.1617636,36.70687907
15425,河南 南阳市,男,33,19000,112.52855459999999,32.99062014
19971,江苏 扬州市,男,34,19000,119.41266999999999,32.39361459
21901,江苏 南京市,女,25,19000,118.7964668,32.05838984
8708,湖北 襄阳市,男,23,19000,112.1225413,32.00905138
38075,安徽 合肥市,女,30,19000,117.2290159,31.82052309
20490,江苏 常州市,女,25,19000,119.973629,31.81068471
18599,江苏 苏州市,男,67,19000,120.58319009999998,31.29832743
50745,上海,女,50,19000,121.47369990000001,31.23039505
50746,上海,女,25,19000,121.47369990000001,31.23039505
11407,浙江 绍兴市,女,28,19000,120.5802102,30.03027163
23100,广西 桂林市,男,31,19000,110.2899978,25.2736492
31660,广东 佛山市,男,27,19000,113.1219262,23.0217925
31659,广东 佛山市,男,24,19000,113.1219262,23.0217925
33897,山东 青岛市,男,32,18990,120.3829588,36.06625251
3128,辽宁 沈阳市,男,28,18933,123.43237409999999,41.80557847
8360,湖南 常德市,女,26,18930,111.6985031,29.03161875
5243,福建 福州市,男,26,18907,119.29645990000002,26.07417345
6685,福建 厦门市,女,29,18905,118.0894498,24.47955948
38997,天津,男,23,18900,117.1994124,39.08498159
39293,四川 遂宁市,男,33,18840,105.5927384,30.53286509
25088,广东 深圳市,男,33,18835,114.0595443,22.54283882
31661,广东 佛山市,女,38,18802,113.1219262,23.0217925
41761,吉林 长春市,男,29,18800,125.32353710000001,43.81604546
45337,北京,男,40,18800,116.4071592,39.90467168
50747,上海,男,21,18800,121.47369990000001,31.23039505
25089,广东 深圳市,女,30,18797,114.0595443,22.54283882
12208,浙江 杭州市,男,28,18794,120.1551537,30.27414837
18600,江苏 苏州市,女,26,18773,120.58319009999998,31.29832743
41141,四川 德阳市,女,22,18770,104.3978915,31.12681617
18981,江苏 盐城市,女,23,18762,120.1616249,33.34956258
26283,广东 梅州市,男,40,18718,116.1226415,24.28839957
11714,浙江 温州市,女,27,18701,120.6993872,27.99483592
3490,辽宁 抚顺市,女,38,18697,123.95719820000001,41.87969198
50748,上海,男,27,18616,121.47369990000001,31.23039505
16138,河北 石家庄市,男,28,18536,114.5143068,38.04280433
2139,重庆,男,32,18535,106.55074450000001,29.56470494
50749,上海,男,27,18530,121.47369990000001,31.23039505
36910,安徽 阜阳市,女,24,18508,115.8149457,32.88964371
2140,重庆,女,22,18506,106.55074450000001,29.56470494
45338,北京,男,31,18501,116.4071592,39.90467168
50750,上海,女,21,18501,121.47369990000001,31.23039505
16139,河北 石家庄市,男,34,18500,114.5143068,38.04280433
9882,湖北 武汉市,女,33,18500,114.30523059999999,30.59274732
2635,辽宁 铁岭市,男,43,18484,123.84241399999999,42.28621397
24351,广东 清远市,男,28,18425,113.0561335,23.68198783
2544,辽宁 鞍山市,女,32,18400,122.99456210000001,41.10773742
25090,广东 深圳市,女,24,18400,114.0595443,22.54283882
2545,辽宁 鞍山市,女,57,18383,122.99456210000001,41.10773742
21902,江苏 南京市,男,18,18376,118.7964668,32.05838984
21903,江苏 南京市,女,54,18318,118.7964668,32.05838984
4498,贵州 遵义市,男,27,18315,106.9272267,27.72543231
16971,河北 保定市,男,39,18305,115.4645959,38.87399914
34496,山东 烟台市,女,25,18305,121.4480162,37.46351347
24352,广东 清远市,女,21,18273,113.0561335,23.68198783
50751,上海,男,23,18265,121.47369990000001,31.23039505
50752,上海,女,33,18233,121.47369990000001,31.23039505
14609,河南 洛阳市,男,25,18227,112.4536024,34.61816305
50753,上海,女,21,18222,121.47369990000001,31.23039505
21904,江苏 南京市,女,31,18213,118.7964668,32.05838984
6686,福建 厦门市,女,26,18212,118.0894498,24.47955948
11715,浙江 温州市,男,35,18205,120.6993872,27.99483592
45339,北京,女,24,18200,116.4071592,39.90467168
36804,安徽 马鞍山市,男,31,18200,118.50611049999999,31.67068435
50754,上海,女,25,18200,121.47369990000001,31.23039505
12209,浙江 杭州市,女,22,18200,120.1551537,30.27414837
38998,天津,男,55,18196,117.1994124,39.08498159
7191,甘肃 张掖市,女,21,18184,100.44980509999999,38.92593584
32335,广东 东莞市,女,29,18184,113.75180309999999,23.02066519
35573,山东 济南市,女,25,18173,116.9948952,36.66526101
7698,湖南 长沙市,男,30,18169,112.9388158,28.22787847
11109,浙江 金华市,男,38,18129,119.64758059999998,29.07809702
16140,河北 石家庄市,男,43,18124,114.5143068,38.04280433
17235,江西 新余市,女,33,18115,114.91710970000001,27.81778784
22884,广西 贺州市,男,20,18104,111.5665529,24.40349185
16783,河北 唐山市,女,32,18101,118.1806146,39.63040279
36330,山东 威海市,男,37,18100,122.12172240000001,37.51341395
40472,四川 成都市,女,29,18100,104.064766,30.57016295
8030,湖南 衡阳市,男,39,18100,112.5719419,26.89328413
45340,北京,女,24,18074,116.4071592,39.90467168
3129,辽宁 沈阳市,男,30,18073,123.43237409999999,41.80557847
45341,北京,男,19,18073,116.4071592,39.90467168
37045,安徽 蚌埠市,女,25,18073,117.3892759,32.91559343
50755,上海,男,35,18073,121.47369990000001,31.23039505
30360,广东 广州市,男,35,18073,113.26435,23.12906597
45342,北京,女,31,18069,116.4071592,39.90467168
50756,上海,男,38,18060,121.47369990000001,31.23039505
23101,广西 桂林市,女,27,18057,110.2899978,25.2736492
50757,上海,女,25,18054,121.47369990000001,31.23039505
45343,北京,女,38,18051,116.4071592,39.90467168
22669,新疆 伊犁哈萨克自治州,女,28,18049,81.32414755,43.91689567
8214,湖南 永州市,男,37,18049,111.6122315,26.42037044
30361,广东 广州市,女,30,18047,113.26435,23.12906597
15426,河南 南阳市,女,33,18045,112.52855459999999,32.99062014
50758,上海,男,24,18043,121.47369990000001,31.23039505
21905,江苏 南京市,女,25,18041,118.7964668,32.05838984
17692,江西 南昌市,男,29,18041,115.85793819999999,28.68201581
30362,广东 广州市,女,32,18039,113.26435,23.12906597
25091,广东 深圳市,男,33,18038,114.0595443,22.54283882
8545,湖北 黄冈市,男,38,18037,114.87236419999999,30.453522200000002
30363,广东 广州市,女,28,18037,113.26435,23.12906597
34751,山东 潍坊市,男,33,18036,119.1617636,36.70687907
39693,四川 泸州市,男,29,18028,105.44258390000002,28.87169526
30364,广东 广州市,男,43,18028,113.26435,23.12906597
32336,广东 东莞市,女,32,18028,113.75180309999999,23.02066519
11716,浙江 温州市,男,35,18027,120.6993872,27.99483592
25984,广东 江门市,男,27,18027,113.0815873,22.57869763
