MOBILEAREA,性别,年龄,金额
广东 深圳市,男,29,110000
广东 深圳市,男,29,109196
广东 深圳市,女,27,108676
广东 深圳市,男,25,107999
广东 深圳市,男,32,107364
广东 深圳市,男,29,106107
广东 深圳市,女,40,105329
广东 深圳市,女,35,105076
广东 深圳市,男,34,105000
广东 深圳市,男,26,105000
广东 深圳市,男,33,104550
广东 深圳市,男,38,101000
广东 深圳市,女,33,100544
广东 深圳市,男,53,100037
广东 深圳市,女,33,100024
广东 深圳市,男,45,100021
广东 深圳市,男,48,100013
广东 深圳市,男,37,100012
广东 深圳市,男,45,100009
广东 深圳市,男,40,100007
广东 深圳市,男,35,100007
广东 深圳市,女,30,100005
广东 深圳市,女,35,100005
广东 深圳市,女,36,100002
广东 深圳市,女,38,100002
广东 深圳市,男,34,100001
广东 深圳市,女,37,100001
广东 深圳市,男,30,100001
广东 深圳市,男,26,100000
广东 深圳市,男,34,100000
广东 深圳市,女,37,100000
广东 深圳市,女,33,100000
广东 深圳市,男,37,100000
广东 深圳市,男,37,100000
广东 深圳市,女,36,100000
广东 深圳市,男,47,100000
广东 深圳市,男,40,100000
广东 深圳市,男,29,100000
广东 深圳市,女,23,97161
广东 深圳市,女,36,97093
广东 深圳市,男,34,96215
广东 深圳市,女,36,94646
广东 深圳市,女,46,94570
广东 深圳市,男,32,93838
广东 深圳市,男,28,92273
广东 深圳市,女,24,90981
广东 深圳市,男,24,90600
广东 深圳市,女,26,90087
广东 深圳市,女,39,90087
广东 深圳市,男,31,89239
广东 深圳市,男,39,88055
广东 深圳市,男,27,87372
广东 深圳市,男,24,85887
广东 深圳市,男,32,85084
广东 深圳市,男,33,85000
广东 深圳市,男,32,84841
广东 深圳市,女,31,84000
广东 深圳市,男,32,82128
广东 深圳市,男,28,81849
广东 深圳市,男,26,81081
广东 深圳市,女,42,80196
广东 深圳市,女,35,80174
广东 深圳市,女,44,80174
广东 深圳市,男,52,80174
广东 深圳市,男,42,80170
广东 深圳市,男,28,80125
广东 深圳市,男,27,80081
广东 深圳市,女,33,80081
广东 深圳市,女,28,80005
广东 深圳市,男,25,80003
广东 深圳市,女,32,80000
广东 深圳市,女,30,79000
广东 深圳市,女,45,77600
广东 深圳市,男,33,75905
广东 深圳市,女,63,75839
广东 深圳市,男,28,74164
广东 深圳市,女,27,74000
广东 深圳市,女,30,73074
广东 深圳市,男,37,72359
广东 深圳市,男,28,72086
广东 深圳市,女,25,71699
广东 深圳市,女,33,70125
广东 深圳市,女,44,70081
广东 深圳市,男,59,70043
广东 深圳市,男,47,70013
广东 深圳市,男,53,70001
广东 深圳市,女,62,70000
广东 深圳市,男,26,70000
广东 深圳市,男,27,70000
广东 深圳市,女,29,70000
广东 深圳市,男,31,70000
广东 深圳市,男,27,68581
广东 深圳市,男,49,68061
广东 深圳市,女,33,68025
广东 深圳市,男,33,67500
广东 深圳市,男,23,67399
广东 深圳市,女,30,67242
广东 深圳市,男,28,66660
广东 深圳市,男,33,66202
广东 深圳市,男,33,65981
广东 深圳市,男,47,65128
广东 深圳市,男,29,65081
广东 深圳市,男,31,64656
广东 深圳市,男,33,64081
广东 深圳市,女,41,63000
广东 深圳市,男,42,61958
广东 深圳市,女,29,61594
广东 深圳市,男,25,61550
广东 深圳市,男,45,60503
广东 深圳市,男,45,60169
广东 深圳市,男,28,60168
广东 深圳市,女,25,60087
广东 深圳市,男,31,60081
广东 深圳市,女,32,60009
广东 深圳市,男,35,60007
广东 深圳市,男,36,60005
广东 深圳市,男,33,60003
广东 深圳市,女,42,60002
广东 深圳市,女,52,60002
广东 深圳市,女,29,60002
广东 深圳市,男,51,60000
广东 深圳市,男,28,60000
广东 深圳市,男,34,60000
广东 深圳市,女,32,60000
广东 深圳市,女,41,60000
广东 深圳市,男,35,60000
广东 深圳市,男,35,60000
广东 深圳市,女,30,59819
广东 深圳市,女,30,59041
广东 深圳市,男,24,57489
广东 深圳市,女,28,57112
广东 深圳市,男,30,55086
广东 深圳市,女,40,55082
广东 深圳市,女,28,55000
广东 深圳市,女,28,55000
广东 深圳市,男,29,54996
广东 深圳市,女,34,54106
广东 深圳市,男,27,53010
广东 深圳市,男,29,53000
广东 深圳市,女,33,52125
广东 深圳市,男,30,52006
广东 深圳市,女,18,51576
广东 深圳市,男,38,51085
广东 深圳市,女,29,51010
广东 深圳市,女,41,50200
广东 深圳市,男,27,50199
广东 深圳市,男,26,50172
广东 深圳市,女,44,50008
广东 深圳市,男,33,50006
广东 深圳市,女,42,50003
广东 深圳市,女,42,50003
广东 深圳市,男,44,50002
广东 深圳市,女,25,50001
广东 深圳市,男,38,50000
广东 深圳市,男,38,50000
广东 深圳市,男,31,50000
广东 深圳市,男,30,50000
广东 深圳市,男,32,50000
广东 深圳市,女,35,49020
广东 深圳市,男,31,49008
广东 深圳市,男,35,49000
广东 深圳市,女,35,48800
广东 深圳市,男,32,48014
广东 深圳市,女,24,47210
广东 深圳市,女,35,46330
广东 深圳市,女,28,45600
广东 深圳市,男,37,45081
广东 深圳市,女,30,45081
广东 深圳市,男,41,45001
广东 深圳市,男,33,45000
广东 深圳市,女,44,45000
广东 深圳市,男,21,44744
广东 深圳市,男,23,44383
广东 深圳市,男,27,44000
广东 深圳市,男,34,43088
广东 深圳市,男,28,43081
广东 深圳市,男,36,42619
广东 深圳市,男,28,42016
广东 深圳市,男,24,42014
广东 深圳市,男,32,41704
广东 深圳市,男,25,40997
广东 深圳市,女,27,40125
广东 深圳市,女,33,40087
广东 深圳市,女,33,40087
广东 深圳市,男,32,40087
广东 深圳市,男,46,40087
广东 深圳市,男,44,40087
广东 深圳市,男,37,40087
广东 深圳市,男,43,40087
广东 深圳市,女,30,40087
广东 深圳市,男,40,40087
广东 深圳市,男,40,40087
广东 深圳市,男,22,40081
广东 深圳市,女,25,40081
广东 深圳市,男,34,40029
广东 深圳市,女,35,40019
广东 深圳市,男,33,40017
广东 深圳市,女,39,40011
广东 深圳市,男,26,40010
广东 深圳市,男,24,40006
广东 深圳市,男,37,40006
广东 深圳市,男,50,40006
广东 深圳市,男,31,40003
广东 深圳市,男,41,40003
广东 深圳市,女,61,40003
广东 深圳市,女,25,40003
广东 深圳市,男,32,40001
广东 深圳市,女,30,40001
广东 深圳市,男,39,40001
广东 深圳市,女,39,40000
广东 深圳市,男,34,40000
广东 深圳市,男,28,40000
广东 深圳市,女,37,40000
广东 深圳市,男,48,40000
广东 深圳市,男,38,40000
广东 深圳市,男,35,40000
广东 深圳市,男,22,40000
广东 深圳市,男,36,40000
广东 深圳市,男,42,40000
广东 深圳市,女,42,40000
广东 深圳市,男,42,40000
广东 深圳市,女,26,40000
广东 深圳市,女,41,40000
广东 深圳市,男,25,39873
广东 深圳市,男,39,39008
广东 深圳市,男,43,38506
广东 深圳市,男,40,38002
广东 深圳市,女,23,38000
广东 深圳市,男,27,37001
广东 深圳市,男,27,36757
广东 深圳市,女,40,36090
广东 深圳市,女,30,36003
广东 深圳市,女,27,35111
广东 深圳市,男,32,35010
广东 深圳市,女,23,35000
广东 深圳市,男,32,34961
广东 深圳市,男,30,34004
广东 深圳市,男,29,33084
广东 深圳市,男,27,33081
广东 深圳市,男,37,32081
广东 深圳市,女,61,32081
广东 深圳市,男,38,31193
广东 深圳市,女,30,30538
广东 深圳市,男,34,30251
广东 深圳市,男,26,30086
广东 深圳市,男,42,30083
广东 深圳市,男,28,30081
广东 深圳市,男,50,30081
广东 深圳市,男,34,30081
广东 深圳市,男,36,30081
广东 深圳市,女,32,30081
广东 深圳市,男,29,30081
广东 深圳市,女,26,30044
广东 深圳市,男,32,30013
广东 深圳市,女,6,30011
广东 深圳市,男,25,30008
广东 深圳市,女,25,30001
广东 深圳市,女,31,30000
广东 深圳市,男,52,30000
广东 深圳市,男,21,30000
广东 深圳市,女,33,30000
广东 深圳市,男,30,30000
广东 深圳市,女,35,30000
广东 深圳市,女,53,30000
广东 深圳市,女,76,30000
广东 深圳市,女,28,30000
广东 深圳市,男,31,30000
广东 深圳市,男,25,29073
广东 深圳市,男,30,28540
广东 深圳市,男,29,28098
广东 深圳市,女,28,28008
广东 深圳市,男,27,27911
广东 深圳市,男,30,27745
广东 深圳市,女,28,27073
广东 深圳市,男,25,27046
广东 深圳市,男,25,27036
广东 深圳市,男,28,27019
广东 深圳市,女,23,26653
广东 深圳市,男,29,26049
广东 深圳市,女,26,26022
广东 深圳市,男,31,26008
广东 深圳市,男,45,26000
广东 深圳市,男,24,25081
广东 深圳市,女,29,25000
广东 深圳市,男,33,24930
广东 深圳市,女,36,24350
广东 深圳市,女,23,24081
广东 深圳市,女,33,24010
广东 深圳市,女,25,24007
广东 深圳市,男,52,23867
广东 深圳市,男,44,22804
广东 深圳市,男,29,22548
广东 深圳市,女,47,22100
广东 深圳市,男,43,22001
广东 深圳市,女,40,21937
广东 深圳市,女,28,21243
广东 深圳市,男,58,21182
广东 深圳市,男,28,21000
广东 深圳市,男,28,20441
广东 深圳市,男,25,20404
广东 深圳市,男,24,20391
广东 深圳市,男,68,20121
广东 深圳市,男,37,20108
广东 深圳市,女,55,20100
广东 深圳市,女,51,20090
广东 深圳市,女,43,20088
广东 深圳市,男,25,20083
广东 深圳市,男,27,20081
广东 深圳市,女,23,20081
广东 深圳市,男,40,20081
广东 深圳市,女,38,20081
广东 深圳市,男,35,20081
广东 深圳市,女,30,20081
广东 深圳市,女,27,20081
广东 深圳市,男,49,20081
广东 深圳市,男,27,20081
广东 深圳市,女,42,20081
广东 深圳市,男,26,20081
广东 深圳市,男,27,20047
广东 深圳市,男,24,20026
广东 深圳市,女,27,20021
广东 深圳市,男,28,20015
广东 深圳市,男,32,20013
广东 深圳市,女,30,20011
广东 深圳市,女,28,20008
广东 深圳市,女,42,20007
广东 深圳市,女,32,20005
广东 深圳市,男,24,20005
广东 深圳市,男,34,20004
广东 深圳市,男,35,20004
广东 深圳市,男,19,20003
广东 深圳市,女,37,20002
广东 深圳市,男,28,20002
广东 深圳市,男,37,20002
广东 深圳市,男,31,20002
广东 深圳市,女,27,20002
广东 深圳市,男,26,20002
广东 深圳市,女,34,20001
广东 深圳市,男,24,20001
广东 深圳市,男,30,20001
广东 深圳市,女,32,20001
广东 深圳市,男,34,20001
广东 深圳市,男,40,20001
广东 深圳市,男,30,20001
广东 深圳市,男,32,20000
广东 深圳市,女,26,20000
广东 深圳市,男,28,20000
广东 深圳市,女,31,20000
广东 深圳市,男,29,20000
广东 深圳市,男,45,20000
广东 深圳市,男,34,20000
广东 深圳市,男,30,20000
广东 深圳市,男,31,20000
广东 深圳市,女,29,20000
广东 深圳市,男,31,20000
广东 深圳市,女,30,20000
广东 深圳市,女,25,20000
广东 深圳市,男,25,20000
广东 深圳市,女,29,20000
广东 深圳市,男,23,20000
广东 深圳市,男,31,20000
广东 深圳市,女,31,20000
广东 深圳市,男,50,20000
广东 深圳市,女,34,20000
广东 深圳市,男,40,20000
广东 深圳市,女,27,20000
广东 深圳市,男,40,20000
广东 深圳市,女,32,20000
广东 深圳市,男,41,20000
广东 深圳市,女,34,20000
广东 深圳市,男,34,20000
广东 深圳市,女,23,20000
广东 深圳市,女,35,20000
广东 深圳市,男,36,20000
广东 深圳市,男,38,20000
广东 深圳市,男,36,20000
广东 深圳市,男,26,20000
广东 深圳市,男,37,20000
广东 深圳市,男,28,20000
广东 深圳市,男,34,20000
广东 深圳市,女,28,20000
广东 深圳市,男,43,20000
广东 深圳市,男,34,20000
广东 深圳市,女,26,20000
广东 深圳市,男,33,20000
广东 深圳市,男,41,20000
广东 深圳市,男,44,20000
广东 深圳市,男,36,20000
广东 深圳市,男,36,20000
广东 深圳市,男,34,20000
广东 深圳市,男,34,20000
广东 深圳市,男,34,20000
广东 深圳市,男,38,20000
广东 深圳市,女,42,20000
广东 深圳市,男,26,19902
广东 深圳市,女,25,19076
广东 深圳市,女,25,19021
广东 深圳市,男,25,19001
广东 深圳市,男,33,18835
广东 深圳市,女,30,18797
广东 深圳市,女,24,18400
广东 深圳市,男,33,18038
广东 深圳市,女,23,18001
广东 深圳市,男,33,17626
广东 深圳市,男,33,17452
广东 深圳市,男,22,17400
广东 深圳市,男,31,17069
广东 深圳市,女,25,17026
广东 深圳市,男,44,16901
广东 深圳市,女,30,16500
广东 深圳市,男,25,16500
广东 深圳市,女,28,16500
广东 深圳市,男,26,16000
广东 深圳市,女,26,16000
广东 深圳市,女,32,15534
广东 深圳市,男,30,15529
广东 深圳市,男,27,15052
广东 深圳市,女,24,15022
广东 深圳市,男,26,15022
广东 深圳市,男,28,15003
广东 深圳市,男,44,15002
广东 深圳市,女,30,15000
广东 深圳市,男,30,15000
广东 深圳市,男,23,15000
广东 深圳市,女,25,14859
广东 深圳市,女,68,14632
广东 深圳市,男,32,14543
广东 深圳市,男,36,14000
广东 深圳市,女,26,13636
广东 深圳市,男,27,13300
广东 深圳市,男,25,13049
广东 深圳市,男,33,13039
广东 深圳市,女,35,13001
广东 深圳市,女,37,13001
广东 深圳市,男,30,13000
广东 深圳市,女,25,13000
广东 深圳市,女,34,12700
广东 深圳市,女,26,12600
广东 深圳市,男,27,12115
广东 深圳市,男,23,12023
广东 深圳市,男,45,12000
广东 深圳市,男,34,12000
广东 深圳市,男,26,11899
广东 深圳市,男,60,11867
广东 深圳市,女,32,11825
广东 深圳市,男,28,11610
广东 深圳市,女,30,11382
广东 深圳市,男,25,11009
广东 深圳市,女,63,11004
广东 深圳市,男,30,11002
广东 深圳市,男,40,11000
广东 深圳市,男,35,10730
广东 深圳市,男,41,10400
广东 深圳市,男,39,10318
广东 深圳市,男,35,10245
广东 深圳市,男,26,10204
广东 深圳市,男,45,10105
广东 深圳市,男,45,10054
广东 深圳市,男,27,10043
广东 深圳市,女,28,10042
广东 深圳市,男,53,10033
广东 深圳市,男,22,10023
广东 深圳市,女,26,10021
广东 深圳市,女,56,10021
广东 深圳市,男,32,10018
广东 深圳市,女,43,10015
广东 深圳市,男,41,10015
广东 深圳市,男,31,10013
广东 深圳市,男,29,10008
广东 深圳市,男,28,10005
广东 深圳市,男,30,10005
广东 深圳市,女,26,10004
广东 深圳市,女,34,10004
广东 深圳市,男,22,10004
广东 深圳市,男,35,10003
广东 深圳市,男,27,10003
广东 深圳市,男,22,10003
广东 深圳市,男,37,10003
广东 深圳市,男,34,10003
广东 深圳市,男,30,10003
广东 深圳市,男,33,10003
广东 深圳市,男,41,10003
广东 深圳市,男,29,10002
广东 深圳市,男,43,10002
广东 深圳市,男,34,10002
广东 深圳市,男,42,10002
广东 深圳市,女,27,10002
广东 深圳市,女,25,10002
广东 深圳市,男,38,10001
广东 深圳市,女,25,10001
广东 深圳市,女,31,10001
广东 深圳市,女,38,10001
广东 深圳市,男,33,10001
广东 深圳市,女,27,10001
广东 深圳市,男,36,10001
广东 深圳市,男,31,10001
广东 深圳市,女,31,10001
广东 深圳市,男,27,10001
广东 深圳市,男,35,10001
广东 深圳市,男,42,10001
广东 深圳市,女,32,10000
广东 深圳市,男,38,10000
广东 深圳市,男,32,10000
广东 深圳市,女,32,10000
广东 深圳市,女,39,10000
广东 深圳市,男,35,10000
广东 深圳市,男,37,10000
广东 深圳市,女,34,10000
广东 深圳市,男,36,10000
广东 深圳市,男,35,10000
广东 深圳市,女,33,10000
广东 深圳市,男,38,10000
广东 深圳市,女,38,10000
广东 深圳市,女,33,10000
广东 深圳市,女,34,10000
广东 深圳市,男,43,10000
广东 深圳市,男,38,10000
广东 深圳市,女,34,10000
广东 深圳市,男,27,10000
广东 深圳市,男,27,10000
广东 深圳市,女,27,10000
